run,gen,filename,gap
1,1,469_314_01010101,0.050988
1,1,1067_3_01010101,0.165058
1,1,587_1040_01010101,0.382408
1,1,780_912_01010101,0.413795
1,1,873_1078_01010101,0.465921
1,1,1212_1203_01010101,0.597873
1,1,837_924_01010101,0.686652
1,1,459_996_01010101,0.720780
1,1,1060_587_01010101,0.727048
1,1,919_1061_01010101,0.796387
1,1,298_797_01010101,0.823906
1,1,421_1011_01010101,0.906295
1,1,730_288_01010101,0.924432
1,1,882_793_01010101,1.026838
1,1,155_1098_01010101,1.044078
1,1,537_458_01010101,1.075412
1,1,817_1149_01010101,1.160516
1,1,1041_954_01010101,1.163269
1,1,824_829_01010101,1.203288
1,1,968_856_01010101,1.322632
1,1,1140_1154_01010101,1.331986
1,1,543_386_01010101,1.335725
1,1,989_420_01010101,1.381058
1,1,1115_113_01010101,1.414321
1,1,81_621_01010101,1.423474
1,1,1026_870_01010101,1.476606
1,1,142_31_01010101,1.522654
1,1,672_959_01010101,1.577764
1,1,195_885_01010101,1.578574
1,1,323_470_01010101,1.699191
1,1,740_1055_01010101,2.332686
1,1,78_570_01010101,2.546360
1,2,469_314_01010101,0.050988
1,2,1067_3_01010101,0.165058
1,2,587_1040_01010101,0.382408
1,2,918_1078_01010101,0.393269
1,2,780_912_01010101,0.413795
1,2,873_1078_01010101,0.465921
1,2,919_799_01010101,0.520605
1,2,155_213_01010101,0.524604
1,2,1212_1203_01010101,0.597873
1,2,730_794_01010101,0.649994
1,2,837_924_01010101,0.686652
1,2,459_996_01010101,0.720780
1,2,329_1011_01010101,0.723177
1,2,1060_587_01010101,0.727048
1,2,459_815_01010101,0.728991
1,2,919_1061_01010101,0.796387
1,2,298_797_01010101,0.823906
1,2,421_1011_01010101,0.906295
1,2,730_288_01010101,0.924432
1,2,1060_797_01010101,1.024201
1,2,882_793_01010101,1.026838
1,2,155_1098_01010101,1.044078
1,2,537_458_01010101,1.075412
1,2,730_249_01010101,1.080315
1,2,298_1040_01010101,1.106384
1,2,391_912_01010101,1.202060
1,2,837_1203_01010101,1.274958
1,2,837_404_01010101,1.334209
1,2,837_458_01010101,1.397064
1,2,814_314_01010101,1.533125
1,2,1060_870_01010101,1.615826
1,2,486_1098_01010101,1.672392
1,3,469_314_01010101,0.050988
1,3,1067_3_01010101,0.165058
1,3,587_1040_01010101,0.382408
1,3,918_1078_01010101,0.393269
1,3,780_912_01010101,0.413795
1,3,780_687_01010101,0.414113
1,3,730_799_01010101,0.450257
1,3,873_1078_01010101,0.465921
1,3,919_799_01010101,0.520605
1,3,155_213_01010101,0.524604
1,3,1212_1203_01010101,0.597873
1,3,730_794_01010101,0.649994
1,3,433_799_01010101,0.660462
1,3,837_924_01010101,0.686652
1,3,459_996_01010101,0.720780
1,3,329_1011_01010101,0.723177
1,3,1060_587_01010101,0.727048
1,3,459_815_01010101,0.728991
1,3,919_1061_01010101,0.796387
1,3,469_799_01010101,0.876296
1,3,469_1181_01010101,0.956814
1,3,1060_516_01010101,1.028401
1,3,409_1040_01010101,1.062414
1,3,918_1026_01010101,1.067417
1,3,338_996_01010101,1.070914
1,3,780_314_01010101,1.072021
1,3,1054_1061_01010101,1.102132
1,3,469_924_01010101,1.373013
1,3,1060_1061_01010101,1.878913
1,3,1060_1127_01010101,2.297065
1,3,1060_794_01010101,2.475651
1,3,459_1055_01010101,2.558339
1,4,1067_35_01010101,0.004349
1,4,1212_1011_01010101,0.032002
1,4,469_314_01010101,0.050988
1,4,1067_3_01010101,0.165058
1,4,587_1040_01010101,0.382408
1,4,873_924_01010101,0.385489
1,4,918_1078_01010101,0.393269
1,4,1067_439_01010101,0.411833
1,4,780_912_01010101,0.413795
1,4,780_687_01010101,0.414113
1,4,730_799_01010101,0.450257
1,4,873_1078_01010101,0.465921
1,4,919_1078_01010101,0.498729
1,4,919_799_01010101,0.520605
1,4,155_213_01010101,0.524604
1,4,1212_1203_01010101,0.597873
1,4,730_794_01010101,0.649994
1,4,433_799_01010101,0.660462
1,4,837_924_01010101,0.686652
1,4,459_996_01010101,0.720780
1,4,329_1011_01010101,0.723177
1,4,919_867_01010101,0.818979
1,4,475_687_01010101,0.830855
1,4,918_1146_01010101,0.949091
1,4,459_1040_01010101,1.025387
1,4,873_1203_01010101,1.068737
1,4,647_1040_01010101,1.091715
1,4,312_687_01010101,1.227704
1,4,837_1203_01010101,1.274958
1,4,329_687_01010101,1.314726
1,4,873_314_01010101,1.385825
1,4,469_867_01010101,2.090790
1,5,780_35_01010101,0.001546
1,5,1067_35_01010101,0.004349
1,5,1212_1011_01010101,0.032002
1,5,469_314_01010101,0.050988
1,5,203_213_01010101,0.144461
1,5,1067_3_01010101,0.165058
1,5,780_3_01010101,0.307099
1,5,587_1040_01010101,0.382408
1,5,873_924_01010101,0.385489
1,5,918_1078_01010101,0.393269
1,5,1067_439_01010101,0.411833
1,5,780_912_01010101,0.413795
1,5,780_687_01010101,0.414113
1,5,873_1011_01010101,0.446786
1,5,730_799_01010101,0.450257
1,5,873_1078_01010101,0.465921
1,5,873_687_01010101,0.473990
1,5,780_1048_01010101,0.482042
1,5,919_1078_01010101,0.498729
1,5,919_799_01010101,0.520605
1,5,155_213_01010101,0.524604
1,5,155_912_01010101,0.571221
1,5,1212_1203_01010101,0.597873
1,5,1067_499_01010101,0.606611
1,5,919_1156_01010101,0.810887
1,5,780_1047_01010101,0.814282
1,5,308_912_01010101,0.858817
1,5,155_773_01010101,0.871214
1,5,730_732_01010101,0.906845
1,5,248_1203_01010101,1.066206
1,5,469_1203_01010101,1.381378
1,5,648_439_01010101,1.537511
1,6,780_35_01010101,0.001546
1,6,1067_35_01010101,0.004349
1,6,1212_1011_01010101,0.032002
1,6,469_314_01010101,0.050988
1,6,587_1078_01010101,0.079416
1,6,203_213_01010101,0.144461
1,6,394_35_01010101,0.154157
1,6,1067_3_01010101,0.165058
1,6,1067_1078_01010101,0.238026
1,6,1067_1141_01010101,0.303604
1,6,780_3_01010101,0.307099
1,6,587_1040_01010101,0.382408
1,6,873_924_01010101,0.385489
1,6,918_1078_01010101,0.393269
1,6,873_3_01010101,0.403699
1,6,1067_439_01010101,0.411833
1,6,780_912_01010101,0.413795
1,6,780_687_01010101,0.414113
1,6,918_799_01010101,0.427180
1,6,873_1011_01010101,0.446786
1,6,730_799_01010101,0.450257
1,6,873_1078_01010101,0.465921
1,6,873_52_01010101,0.505503
1,6,203_314_01010101,0.550119
1,6,1138_1011_01010101,0.608174
1,6,873_888_01010101,0.657690
1,6,328_912_01010101,0.689907
1,6,1019_687_01010101,0.732261
1,6,203_1155_01010101,0.768118
1,6,780_152_01010101,0.832697
1,6,780_42_01010101,0.974852
1,6,469_687_01010101,1.200080
1,7,780_35_01010101,0.001546
1,7,1067_35_01010101,0.004349
1,7,587_35_01010101,0.005717
1,7,203_35_01010101,0.007431
1,7,1212_1011_01010101,0.032002
1,7,469_314_01010101,0.050988
1,7,587_1078_01010101,0.079416
1,7,203_213_01010101,0.144461
1,7,394_35_01010101,0.154157
1,7,1067_3_01010101,0.165058
1,7,1067_1078_01010101,0.238026
1,7,1067_52_01010101,0.266835
1,7,1067_1141_01010101,0.303604
1,7,780_3_01010101,0.307099
1,7,780_924_01010101,0.317670
1,7,1067_988_01010101,0.366719
1,7,587_1040_01010101,0.382408
1,7,873_924_01010101,0.385489
1,7,918_1078_01010101,0.393269
1,7,873_3_01010101,0.403699
1,7,1067_439_01010101,0.411833
1,7,394_77_01010101,0.528132
1,7,918_1134_01010101,0.683522
1,7,1174_3_01010101,0.796507
1,7,404_1141_01010101,0.807308
1,7,508_1078_01010101,0.986022
1,7,1127_1141_01010101,1.300669
1,7,469_1011_01010101,1.360425
1,7,666_924_01010101,1.378612
1,7,873_314_01010101,1.385825
1,7,970_439_01010101,1.649971
1,7,469_379_01010101,2.642041
1,8,1212_35_01010101,0.000919
1,8,780_35_01010101,0.001546
1,8,995_35_01010101,0.001654
1,8,1067_35_01010101,0.004349
1,8,587_35_01010101,0.005717
1,8,543_35_01010101,0.006099
1,8,203_35_01010101,0.007431
1,8,630_213_01010101,0.013273
1,8,587_1141_01010101,0.021855
1,8,1212_1011_01010101,0.032002
1,8,784_35_01010101,0.038705
1,8,469_314_01010101,0.050988
1,8,587_1078_01010101,0.079416
1,8,587_1011_01010101,0.081524
1,8,203_213_01010101,0.144461
1,8,394_35_01010101,0.154157
1,8,1067_3_01010101,0.165058
1,8,1067_1011_01010101,0.167253
1,8,1067_154_01010101,0.210074
1,8,1067_1078_01010101,0.238026
1,8,1067_52_01010101,0.266835
1,8,1067_1141_01010101,0.303604
1,8,780_3_01010101,0.307099
1,8,780_924_01010101,0.317670
1,8,1067_988_01010101,0.366719
1,8,203_1186_01010101,0.448985
1,8,1067_783_01010101,0.527216
1,8,203_3_01010101,0.627802
1,8,587_10_01010101,0.788157
1,8,872_988_01010101,0.971053
1,8,469_3_01010101,1.460927
1,8,679_52_01010101,1.883305
1,9,119_35_01010101,0.000249
1,9,630_35_01010101,0.000799
1,9,1212_35_01010101,0.000919
1,9,780_35_01010101,0.001546
1,9,995_35_01010101,0.001654
1,9,1067_35_01010101,0.004349
1,9,587_35_01010101,0.005717
1,9,543_35_01010101,0.006099
1,9,76_35_01010101,0.006593
1,9,203_35_01010101,0.007431
1,9,630_213_01010101,0.013273
1,9,937_35_01010101,0.013657
1,9,587_1141_01010101,0.021855
1,9,1212_1011_01010101,0.032002
1,9,784_35_01010101,0.038705
1,9,469_314_01010101,0.050988
1,9,587_1078_01010101,0.079416
1,9,587_1011_01010101,0.081524
1,9,203_213_01010101,0.144461
1,9,630_1011_01010101,0.145500
1,9,394_35_01010101,0.154157
1,9,374_35_01010101,0.166448
1,9,1104_35_01010101,0.199532
1,9,863_35_01010101,0.334897
1,9,587_533_01010101,0.424679
1,9,40_213_01010101,0.487280
1,9,780_828_01010101,0.624381
1,9,587_314_01010101,0.792256
1,9,784_1078_01010101,0.800892
1,9,784_657_01010101,0.939559
1,9,541_314_01010101,1.287077
1,9,26_314_01010101,1.444998
1,10,119_35_01010101,0.000249
1,10,630_35_01010101,0.000799
1,10,1212_35_01010101,0.000919
1,10,1141_35_01010101,0.001488
1,10,780_35_01010101,0.001546
1,10,995_35_01010101,0.001654
1,10,629_35_01010101,0.001858
1,10,1067_35_01010101,0.004349
1,10,587_35_01010101,0.005717
1,10,543_35_01010101,0.006099
1,10,76_35_01010101,0.006593
1,10,203_35_01010101,0.007431
1,10,677_35_01010101,0.012221
1,10,630_213_01010101,0.013273
1,10,937_35_01010101,0.013657
1,10,637_213_01010101,0.013706
1,10,587_1141_01010101,0.021855
1,10,454_35_01010101,0.029487
1,10,1212_1011_01010101,0.032002
1,10,784_35_01010101,0.038705
1,10,469_314_01010101,0.050988
1,10,203_213_01010101,0.144461
1,10,103_35_01010101,0.196288
1,10,76_213_01010101,0.266084
1,10,203_451_01010101,0.332003
1,10,995_1011_01010101,0.605989
1,10,76_750_01010101,0.930100
1,10,995_88_01010101,0.946246
1,10,119_17_01010101,1.142286
1,10,119_585_01010101,1.260265
1,10,1207_314_01010101,1.774565
1,10,469_1155_01010101,1.814123
1,11,119_35_01010101,0.000249
1,11,630_35_01010101,0.000799
1,11,1212_35_01010101,0.000919
1,11,1141_35_01010101,0.001488
1,11,780_35_01010101,0.001546
1,11,995_35_01010101,0.001654
1,11,629_35_01010101,0.001858
1,11,1052_35_01010101,0.001963
1,11,1067_35_01010101,0.004349
1,11,587_35_01010101,0.005717
1,11,543_35_01010101,0.006099
1,11,275_35_01010101,0.006450
1,11,76_35_01010101,0.006593
1,11,203_35_01010101,0.007431
1,11,637_35_01010101,0.009232
1,11,677_35_01010101,0.012221
1,11,630_213_01010101,0.013273
1,11,177_35_01010101,0.013500
1,11,937_35_01010101,0.013657
1,11,637_213_01010101,0.013706
1,11,835_35_01010101,0.087154
1,11,690_35_01010101,0.105450
1,11,637_254_01010101,0.188815
1,11,536_213_01010101,0.218234
1,11,587_225_01010101,0.499207
1,11,1212_81_01010101,0.510792
1,11,630_545_01010101,0.518172
1,11,637_944_01010101,0.550900
1,11,1141_125_01010101,0.680885
1,11,630_732_01010101,0.712177
1,11,677_386_01010101,1.545672
1,11,995_863_01010101,1.808230
1,12,119_35_01010101,0.000249
1,12,630_35_01010101,0.000799
1,12,1134_35_01010101,0.000834
1,12,1212_35_01010101,0.000919
1,12,1141_35_01010101,0.001488
1,12,780_35_01010101,0.001546
1,12,995_35_01010101,0.001654
1,12,629_35_01010101,0.001858
1,12,1052_35_01010101,0.001963
1,12,715_35_01010101,0.002379
1,12,801_35_01010101,0.004178
1,12,1067_35_01010101,0.004349
1,12,712_35_01010101,0.004363
1,12,587_35_01010101,0.005717
1,12,543_35_01010101,0.006099
1,12,275_35_01010101,0.006450
1,12,76_35_01010101,0.006593
1,12,203_35_01010101,0.007431
1,12,587_768_01010101,0.008683
1,12,637_35_01010101,0.009232
1,12,677_35_01010101,0.012221
1,12,797_35_01010101,0.021114
1,12,1067_300_01010101,0.178723
1,12,637_313_01010101,0.268604
1,12,242_35_01010101,0.290275
1,12,637_998_01010101,0.626144
1,12,119_256_01010101,0.890469
1,12,629_20_01010101,0.934787
1,12,630_54_01010101,1.029012
1,12,629_1032_01010101,1.151618
1,12,543_254_01010101,1.262650
1,12,637_791_01010101,1.488432
1,13,119_35_01010101,0.000249
1,13,622_35_01010101,0.000449
1,13,630_35_01010101,0.000799
1,13,1134_35_01010101,0.000834
1,13,1212_35_01010101,0.000919
1,13,1141_35_01010101,0.001488
1,13,780_35_01010101,0.001546
1,13,496_35_01010101,0.001648
1,13,995_35_01010101,0.001654
1,13,629_35_01010101,0.001858
1,13,1052_35_01010101,0.001963
1,13,715_35_01010101,0.002379
1,13,64_35_01010101,0.003506
1,13,801_35_01010101,0.004178
1,13,1067_35_01010101,0.004349
1,13,712_35_01010101,0.004363
1,13,569_35_01010101,0.004688
1,13,587_35_01010101,0.005717
1,13,790_35_01010101,0.005827
1,13,543_35_01010101,0.006099
1,13,275_35_01010101,0.006450
1,13,107_35_01010101,0.007686
1,13,168_35_01010101,0.010140
1,13,1097_35_01010101,0.010970
1,13,736_35_01010101,0.016205
1,13,154_35_01010101,0.044828
1,13,1067_301_01010101,0.229127
1,13,1052_268_01010101,0.428738
1,13,1141_700_01010101,0.471575
1,13,119_137_01010101,0.483163
1,13,995_937_01010101,0.579014
1,13,715_801_01010101,1.069606
1,14,119_35_01010101,0.000249
1,14,622_35_01010101,0.000449
1,14,630_35_01010101,0.000799
1,14,1134_35_01010101,0.000834
1,14,1212_35_01010101,0.000919
1,14,1141_35_01010101,0.001488
1,14,780_35_01010101,0.001546
1,14,30_35_01010101,0.001621
1,14,496_35_01010101,0.001648
1,14,995_35_01010101,0.001654
1,14,629_35_01010101,0.001858
1,14,1052_35_01010101,0.001963
1,14,715_35_01010101,0.002379
1,14,64_35_01010101,0.003506
1,14,801_35_01010101,0.004178
1,14,1067_35_01010101,0.004349
1,14,712_35_01010101,0.004363
1,14,985_35_01010101,0.005506
1,14,543_35_01010101,0.006099
1,14,667_35_01010101,0.009469
1,14,1171_35_01010101,0.014155
1,14,221_35_01010101,0.021876
1,14,630_95_01010101,0.093816
1,14,343_35_01010101,0.214163
1,14,1141_207_01010101,0.523564
1,14,780_450_01010101,0.605379
1,14,622_1217_01010101,0.628929
1,14,780_1047_01010101,0.814282
1,14,1052_298_01010101,1.005903
1,14,1052_119_01010101,1.060071
1,14,629_904_01010101,1.133603
1,14,1052_539_01010101,1.376742
1,15,119_35_01010101,0.000249
1,15,622_35_01010101,0.000449
1,15,630_35_01010101,0.000799
1,15,1134_35_01010101,0.000834
1,15,1212_35_01010101,0.000919
1,15,1141_35_01010101,0.001488
1,15,780_35_01010101,0.001546
1,15,30_35_01010101,0.001621
1,15,496_35_01010101,0.001648
1,15,995_35_01010101,0.001654
1,15,629_35_01010101,0.001858
1,15,1052_35_01010101,0.001963
1,15,715_35_01010101,0.002379
1,15,309_35_01010101,0.003117
1,15,875_35_01010101,0.003442
1,15,64_35_01010101,0.003506
1,15,801_35_01010101,0.004178
1,15,1067_35_01010101,0.004349
1,15,1111_35_01010101,0.004533
1,15,402_35_01010101,0.004736
1,15,192_35_01010101,0.005485
1,15,551_35_01010101,0.006380
1,15,471_35_01010101,0.006927
1,15,177_35_01010101,0.013500
1,15,561_35_01010101,0.129322
1,15,512_35_01010101,0.220562
1,15,622_68_01010101,0.523210
1,15,119_496_01010101,0.633254
1,15,496_387_01010101,0.809754
1,15,715_1038_01010101,0.988168
1,15,629_412_01010101,1.287129
1,15,119_1051_01010101,1.325344
1,16,119_35_01010101,0.000249
1,16,622_35_01010101,0.000449
1,16,630_35_01010101,0.000799
1,16,1134_35_01010101,0.000834
1,16,1212_35_01010101,0.000919
1,16,1141_35_01010101,0.001488
1,16,780_35_01010101,0.001546
1,16,30_35_01010101,0.001621
1,16,496_35_01010101,0.001648
1,16,995_35_01010101,0.001654
1,16,629_35_01010101,0.001858
1,16,1052_35_01010101,0.001963
1,16,715_35_01010101,0.002379
1,16,309_35_01010101,0.003117
1,16,875_35_01010101,0.003442
1,16,64_35_01010101,0.003506
1,16,345_35_01010101,0.006025
1,16,61_35_01010101,0.009414
1,16,433_35_01010101,0.009992
1,16,413_35_01010101,0.010345
1,16,617_35_01010101,0.017437
1,16,821_35_01010101,0.091573
1,16,630_43_01010101,0.340277
1,16,14_35_01010101,0.355926
1,16,1141_1046_01010101,0.449074
1,16,629_305_01010101,0.499223
1,16,309_912_01010101,0.768865
1,16,780_508_01010101,0.819382
1,16,309_555_01010101,0.899474
1,16,629_1025_01010101,1.082211
1,16,995_1168_01010101,1.089491
1,16,715_825_01010101,1.241424
1,17,119_35_01010101,0.000249
1,17,622_35_01010101,0.000449
1,17,630_35_01010101,0.000799
1,17,1134_35_01010101,0.000834
1,17,101_35_01010101,0.000887
1,17,1212_35_01010101,0.000919
1,17,1141_35_01010101,0.001488
1,17,780_35_01010101,0.001546
1,17,30_35_01010101,0.001621
1,17,496_35_01010101,0.001648
1,17,995_35_01010101,0.001654
1,17,629_35_01010101,0.001858
1,17,1052_35_01010101,0.001963
1,17,246_35_01010101,0.002197
1,17,715_35_01010101,0.002379
1,17,309_35_01010101,0.003117
1,17,875_35_01010101,0.003442
1,17,64_35_01010101,0.003506
1,17,764_35_01010101,0.004006
1,17,81_35_01010101,0.004971
1,17,777_35_01010101,0.006396
1,17,60_35_01010101,0.024262
1,17,166_35_01010101,0.308483
1,17,1135_35_01010101,0.357053
1,17,1141_156_01010101,0.479432
1,17,1212_25_01010101,0.509279
1,17,622_1065_01010101,0.707774
1,17,30_818_01010101,0.721508
1,17,629_225_01010101,0.724569
1,17,224_35_01010101,0.784548
1,17,629_64_01010101,0.893650
1,17,64_1018_01010101,1.096812
1,18,119_35_01010101,0.000249
1,18,622_35_01010101,0.000449
1,18,630_35_01010101,0.000799
1,18,1134_35_01010101,0.000834
1,18,101_35_01010101,0.000887
1,18,1212_35_01010101,0.000919
1,18,901_35_01010101,0.001139
1,18,1141_35_01010101,0.001488
1,18,780_35_01010101,0.001546
1,18,30_35_01010101,0.001621
1,18,496_35_01010101,0.001648
1,18,995_35_01010101,0.001654
1,18,629_35_01010101,0.001858
1,18,1052_35_01010101,0.001963
1,18,246_35_01010101,0.002197
1,18,715_35_01010101,0.002379
1,18,309_35_01010101,0.003117
1,18,985_35_01010101,0.005506
1,18,495_35_01010101,0.005704
1,18,1209_35_01010101,0.006673
1,18,1106_35_01010101,0.007984
1,18,887_35_01010101,0.015076
1,18,809_35_01010101,0.165641
1,18,630_1039_01010101,0.191540
1,18,309_525_01010101,0.552062
1,18,780_203_01010101,0.577644
1,18,1141_399_01010101,0.640531
1,18,246_239_01010101,0.692014
1,18,30_654_01010101,0.728687
1,18,629_776_01010101,0.895194
1,18,622_1043_01010101,0.908793
1,18,246_620_01010101,1.289661
1,19,119_35_01010101,0.000249
1,19,622_35_01010101,0.000449
1,19,630_35_01010101,0.000799
1,19,1134_35_01010101,0.000834
1,19,87_35_01010101,0.000878
1,19,101_35_01010101,0.000887
1,19,1212_35_01010101,0.000919
1,19,901_35_01010101,0.001139
1,19,1141_35_01010101,0.001488
1,19,780_35_01010101,0.001546
1,19,30_35_01010101,0.001621
1,19,496_35_01010101,0.001648
1,19,995_35_01010101,0.001654
1,19,629_35_01010101,0.001858
1,19,1052_35_01010101,0.001963
1,19,385_35_01010101,0.001990
1,19,246_35_01010101,0.002197
1,19,715_35_01010101,0.002379
1,19,792_35_01010101,0.006810
1,19,459_35_01010101,0.012210
1,19,1039_35_01010101,0.015034
1,19,755_35_01010101,0.015241
1,19,427_35_01010101,0.023664
1,19,257_35_01010101,0.207255
1,19,246_5_01010101,0.238077
1,19,1212_494_01010101,0.257695
1,19,492_35_01010101,0.303796
1,19,30_52_01010101,0.854800
1,19,30_1164_01010101,0.865006
1,19,1134_883_01010101,0.903728
1,19,901_522_01010101,1.025354
1,19,119_1102_01010101,1.349548
1,20,119_35_01010101,0.000249
1,20,906_35_01010101,0.000403
1,20,622_35_01010101,0.000449
1,20,630_35_01010101,0.000799
1,20,1134_35_01010101,0.000834
1,20,87_35_01010101,0.000878
1,20,101_35_01010101,0.000887
1,20,1212_35_01010101,0.000919
1,20,901_35_01010101,0.001139
1,20,1141_35_01010101,0.001488
1,20,780_35_01010101,0.001546
1,20,30_35_01010101,0.001621
1,20,496_35_01010101,0.001648
1,20,995_35_01010101,0.001654
1,20,629_35_01010101,0.001858
1,20,1052_35_01010101,0.001963
1,20,385_35_01010101,0.001990
1,20,57_35_01010101,0.002009
1,20,700_35_01010101,0.004435
1,20,1016_35_01010101,0.005954
1,20,260_35_01010101,0.006152
1,20,1108_35_01010101,0.009273
1,20,301_35_01010101,0.070324
1,20,310_35_01010101,0.240091
1,20,101_729_01010101,0.393013
1,20,1052_316_01010101,0.545757
1,20,995_799_01010101,0.896423
1,20,101_190_01010101,0.897231
1,20,1179_35_01010101,0.919266
1,20,622_304_01010101,0.964147
1,20,1052_364_01010101,1.005554
1,20,385_1008_01010101,1.330265
1,21,119_35_01010101,0.000249
1,21,906_35_01010101,0.000403
1,21,622_35_01010101,0.000449
1,21,642_35_01010101,0.000760
1,21,630_35_01010101,0.000799
1,21,1134_35_01010101,0.000834
1,21,87_35_01010101,0.000878
1,21,101_35_01010101,0.000887
1,21,1212_35_01010101,0.000919
1,21,901_35_01010101,0.001139
1,21,1141_35_01010101,0.001488
1,21,780_35_01010101,0.001546
1,21,30_35_01010101,0.001621
1,21,496_35_01010101,0.001648
1,21,995_35_01010101,0.001654
